displayLabel,fileExtension,folder,formattedLastModifiedTime,formattedSize,justFileName,link,mimeType,name,size
BILLS-113hr120ih.xml,xml,False,27-Dec-2016 06:43,6.9 kB,BILLS-113hr120ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr120ih.xml,application/xml,BILLS-113hr120ih.xml,7055
BILLS-113hr136ih.xml,xml,False,27-Dec-2016 06:20,2.8 kB,BILLS-113hr136ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr136ih.xml,application/xml,BILLS-113hr136ih.xml,2913
BILLS-113hr147ih.xml,xml,False,27-Dec-2016 08:03,4.1 kB,BILLS-113hr147ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr147ih.xml,application/xml,BILLS-113hr147ih.xml,4152
BILLS-113hr122ih.xml,xml,False,27-Dec-2016 07:42,12.6 kB,BILLS-113hr122ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr122ih.xml,application/xml,BILLS-113hr122ih.xml,12896
BILLS-113hr143ih.xml,xml,False,27-Dec-2016 06:43,5.9 kB,BILLS-113hr143ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr143ih.xml,application/xml,BILLS-113hr143ih.xml,6013
BILLS-113hr141ih.xml,xml,False,27-Dec-2016 06:42,22.8 kB,BILLS-113hr141ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr141ih.xml,application/xml,BILLS-113hr141ih.xml,23363
BILLS-113hr121ih.xml,xml,False,27-Dec-2016 08:19,4.2 kB,BILLS-113hr121ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr121ih.xml,application/xml,BILLS-113hr121ih.xml,4302
BILLS-113hr130ih.xml,xml,False,27-Dec-2016 06:17,8 kB,BILLS-113hr130ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr130ih.xml,application/xml,BILLS-113hr130ih.xml,8227
BILLS-113hr146ih.xml,xml,False,27-Dec-2016 07:42,10.7 kB,BILLS-113hr146ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr146ih.xml,application/xml,BILLS-113hr146ih.xml,10928
BILLS-113hr140ih.xml,xml,False,27-Dec-2016 07:17,5.2 kB,BILLS-113hr140ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr140ih.xml,application/xml,BILLS-113hr140ih.xml,5348
BILLS-113hr126ih.xml,xml,False,27-Dec-2016 06:47,6.4 kB,BILLS-113hr126ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr126ih.xml,application/xml,BILLS-113hr126ih.xml,6511
BILLS-113hr132ih.xml,xml,False,27-Dec-2016 06:18,3.7 kB,BILLS-113hr132ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr132ih.xml,application/xml,BILLS-113hr132ih.xml,3776
BILLS-113hr138ih.xml,xml,False,27-Dec-2016 07:12,8.2 kB,BILLS-113hr138ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr138ih.xml,application/xml,BILLS-113hr138ih.xml,8419
BILLS-113hr133ih.xml,xml,False,27-Dec-2016 08:28,3.5 kB,BILLS-113hr133ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr133ih.xml,application/xml,BILLS-113hr133ih.xml,3615
BILLS-113hr144ih.xml,xml,False,27-Dec-2016 08:20,23.6 kB,BILLS-113hr144ih.xml,http://www.govinfo.gov/bulkdata/BILLS/113/1/hr/BILLS-113hr144ih.xml,application/xml,BILLS-113hr144ih.xml,24164
