displayLabel,fileExtension,folder,formattedLastModifiedTime,formattedSize,justFileName,link,mimeType,name,size
BILLS-114hr33eh.xml,xml,False,14-Oct-2016 11:10,5.7 kB,BILLS-114hr33eh.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr33eh.xml,application/xml,BILLS-114hr33eh.xml,5876
BILLS-114hr203eh.xml,xml,False,15-Oct-2016 12:03,33.1 kB,BILLS-114hr203eh.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr203eh.xml,application/xml,BILLS-114hr203eh.xml,33931
BILLS-114hr83ih.xml,xml,False,14-Oct-2016 10:45,5.5 kB,BILLS-114hr83ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr83ih.xml,application/xml,BILLS-114hr83ih.xml,5655
BILLS-114hr203rfs.xml,xml,False,14-Oct-2016 09:22,33.4 kB,BILLS-114hr203rfs.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr203rfs.xml,application/xml,BILLS-114hr203rfs.xml,34178
BILLS-114hr185eh.xml,xml,False,15-Oct-2016 12:09,62.7 kB,BILLS-114hr185eh.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr185eh.xml,application/xml,BILLS-114hr185eh.xml,64188
BILLS-114hr37eh.xml,xml,False,14-Oct-2016 09:19,52.9 kB,BILLS-114hr37eh.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr37eh.xml,application/xml,BILLS-114hr37eh.xml,54146
BILLS-114hr240eh.xml,xml,False,14-Oct-2016 10:20,201.8 kB,BILLS-114hr240eh.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr240eh.xml,application/xml,BILLS-114hr240eh.xml,206615
BILLS-114hr221ih.xml,xml,False,15-Oct-2016 12:05,2.8 kB,BILLS-114hr221ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr221ih.xml,application/xml,BILLS-114hr221ih.xml,2876
BILLS-114hr223ih.xml,xml,False,14-Oct-2016 09:43,13 kB,BILLS-114hr223ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr223ih.xml,application/xml,BILLS-114hr223ih.xml,13318
BILLS-114hr220ih.xml,xml,False,14-Oct-2016 10:17,3.5 kB,BILLS-114hr220ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr220ih.xml,application/xml,BILLS-114hr220ih.xml,3589
BILLS-114hr218ih.xml,xml,False,14-Oct-2016 11:36,2.9 kB,BILLS-114hr218ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr218ih.xml,application/xml,BILLS-114hr218ih.xml,2969
BILLS-114hr222ih.xml,xml,False,15-Oct-2016 12:06,3.4 kB,BILLS-114hr222ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr222ih.xml,application/xml,BILLS-114hr222ih.xml,3448
BILLS-114hr396ih.xml,xml,False,14-Oct-2016 11:11,5.7 kB,BILLS-114hr396ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr396ih.xml,application/xml,BILLS-114hr396ih.xml,5824
BILLS-114hr397ih.xml,xml,False,14-Oct-2016 09:43,4.4 kB,BILLS-114hr397ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr397ih.xml,application/xml,BILLS-114hr397ih.xml,4466
BILLS-114hr213ih.xml,xml,False,14-Oct-2016 11:12,10.5 kB,BILLS-114hr213ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr213ih.xml,application/xml,BILLS-114hr213ih.xml,10783
BILLS-114hr219ih.xml,xml,False,14-Oct-2016 09:52,33.7 kB,BILLS-114hr219ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr219ih.xml,application/xml,BILLS-114hr219ih.xml,34502
