displayLabel,fileExtension,folder,formattedLastModifiedTime,formattedSize,justFileName,link,mimeType,name,size
BILLSTATUS-115hr61.xml,xml,False,19-Aug-2019 03:44,11.2 kB,BILLSTATUS-115hr61.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr61.xml,application/xml,BILLSTATUS-115hr61.xml,11486
BILLSTATUS-115hr96.xml,xml,False,19-Aug-2019 03:44,9.7 kB,BILLSTATUS-115hr96.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr96.xml,application/xml,BILLSTATUS-115hr96.xml,9914
BILLSTATUS-115hr65.xml,xml,False,19-Aug-2019 03:44,12.3 kB,BILLSTATUS-115hr65.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr65.xml,application/xml,BILLSTATUS-115hr65.xml,12561
BILLSTATUS-115hr60.xml,xml,False,19-Aug-2019 03:44,143.6 kB,BILLSTATUS-115hr60.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr60.xml,application/xml,BILLSTATUS-115hr60.xml,147070
BILLSTATUS-115hr156.xml,xml,False,19-Aug-2019 03:44,7.5 kB,BILLSTATUS-115hr156.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr156.xml,application/xml,BILLSTATUS-115hr156.xml,7674
BILLSTATUS-115hr225.xml,xml,False,19-Aug-2019 03:44,9.4 kB,BILLSTATUS-115hr225.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr225.xml,application/xml,BILLSTATUS-115hr225.xml,9661
BILLSTATUS-115hr150.xml,xml,False,19-Aug-2019 03:44,9.6 kB,BILLSTATUS-115hr150.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr150.xml,application/xml,BILLSTATUS-115hr150.xml,9866
BILLSTATUS-115hr64.xml,xml,False,19-Aug-2019 03:44,8.5 kB,BILLSTATUS-115hr64.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr64.xml,application/xml,BILLSTATUS-115hr64.xml,8745
BILLSTATUS-115hr4546.xml,xml,False,19-Aug-2019 04:11,16 kB,BILLSTATUS-115hr4546.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr4546.xml,application/xml,BILLSTATUS-115hr4546.xml,16333
BILLSTATUS-115hr4209.xml,xml,False,19-Aug-2019 04:13,36.2 kB,BILLSTATUS-115hr4209.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr4209.xml,application/xml,BILLSTATUS-115hr4209.xml,37115
BILLSTATUS-115hr222.xml,xml,False,19-Aug-2019 03:44,8.7 kB,BILLSTATUS-115hr222.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr222.xml,application/xml,BILLSTATUS-115hr222.xml,8917
BILLSTATUS-115hr58.xml,xml,False,19-Aug-2019 03:44,22 kB,BILLSTATUS-115hr58.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr58.xml,application/xml,BILLSTATUS-115hr58.xml,22486
BILLSTATUS-115hr221.xml,xml,False,19-Aug-2019 03:44,22.8 kB,BILLSTATUS-115hr221.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr221.xml,application/xml,BILLSTATUS-115hr221.xml,23355
BILLSTATUS-115hr227.xml,xml,False,19-Aug-2019 03:44,21.7 kB,BILLSTATUS-115hr227.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr227.xml,application/xml,BILLSTATUS-115hr227.xml,22271
BILLSTATUS-115hr223.xml,xml,False,19-Aug-2019 03:44,8.3 kB,BILLSTATUS-115hr223.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr223.xml,application/xml,BILLSTATUS-115hr223.xml,8511
BILLSTATUS-115hr2826.xml,xml,False,19-Aug-2019 03:55,21.7 kB,BILLSTATUS-115hr2826.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr2826.xml,application/xml,BILLSTATUS-115hr2826.xml,22260
BILLSTATUS-115hr1142.xml,xml,False,19-Aug-2019 03:50,12.9 kB,BILLSTATUS-115hr1142.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr1142.xml,application/xml,BILLSTATUS-115hr1142.xml,13192
BILLSTATUS-115hr220.xml,xml,False,19-Aug-2019 03:44,30.6 kB,BILLSTATUS-115hr220.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr220.xml,application/xml,BILLSTATUS-115hr220.xml,31338
BILLSTATUS-115hr259.xml,xml,False,19-Aug-2019 03:44,8.6 kB,BILLSTATUS-115hr259.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr259.xml,application/xml,BILLSTATUS-115hr259.xml,8763
BILLSTATUS-115hr42.xml,xml,False,19-Aug-2019 03:43,10.6 kB,BILLSTATUS-115hr42.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr42.xml,application/xml,BILLSTATUS-115hr42.xml,10868
BILLSTATUS-115hr226.xml,xml,False,19-Aug-2019 03:44,10.8 kB,BILLSTATUS-115hr226.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr226.xml,application/xml,BILLSTATUS-115hr226.xml,11108
BILLSTATUS-115hr152.xml,xml,False,19-Aug-2019 03:44,7.2 kB,BILLSTATUS-115hr152.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr152.xml,application/xml,BILLSTATUS-115hr152.xml,7411
BILLSTATUS-115hr217.xml,xml,False,19-Aug-2019 03:44,18.5 kB,BILLSTATUS-115hr217.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr217.xml,application/xml,BILLSTATUS-115hr217.xml,18931
BILLSTATUS-115hr2768.xml,xml,False,19-Aug-2019 04:04,27.5 kB,BILLSTATUS-115hr2768.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr2768.xml,application/xml,BILLSTATUS-115hr2768.xml,28109
BILLSTATUS-115hr1055.xml,xml,False,19-Aug-2019 03:48,10.7 kB,BILLSTATUS-115hr1055.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr1055.xml,application/xml,BILLSTATUS-115hr1055.xml,10990
BILLSTATUS-115hr229.xml,xml,False,19-Aug-2019 03:44,10 kB,BILLSTATUS-115hr229.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr229.xml,application/xml,BILLSTATUS-115hr229.xml,10224
BILLSTATUS-115hr149.xml,xml,False,19-Aug-2019 03:44,21 kB,BILLSTATUS-115hr149.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr149.xml,application/xml,BILLSTATUS-115hr149.xml,21528
BILLSTATUS-115hr147.xml,xml,False,19-Aug-2019 03:44,50.8 kB,BILLSTATUS-115hr147.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr147.xml,application/xml,BILLSTATUS-115hr147.xml,52020
BILLSTATUS-115hr85.xml,xml,False,19-Aug-2019 03:44,12.2 kB,BILLSTATUS-115hr85.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr85.xml,application/xml,BILLSTATUS-115hr85.xml,12483
BILLSTATUS-115hr526.xml,xml,False,19-Aug-2019 03:42,21.6 kB,BILLSTATUS-115hr526.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr526.xml,application/xml,BILLSTATUS-115hr526.xml,22115
BILLSTATUS-115hr235.xml,xml,False,19-Aug-2019 03:44,12.8 kB,BILLSTATUS-115hr235.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr235.xml,application/xml,BILLSTATUS-115hr235.xml,13122
BILLSTATUS-115hr72.xml,xml,False,23-Aug-2019 03:07,25.9 kB,BILLSTATUS-115hr72.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr72.xml,application/xml,BILLSTATUS-115hr72.xml,26517
BILLSTATUS-115hr99.xml,xml,False,19-Aug-2019 03:44,32.2 kB,BILLSTATUS-115hr99.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr99.xml,application/xml,BILLSTATUS-115hr99.xml,32964
BILLSTATUS-115hr174.xml,xml,False,19-Aug-2019 03:44,23 kB,BILLSTATUS-115hr174.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr174.xml,application/xml,BILLSTATUS-115hr174.xml,23553
BILLSTATUS-115hr5.xml,xml,False,19-Aug-2019 03:44,242.8 kB,BILLSTATUS-115hr5.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr5.xml,application/xml,BILLSTATUS-115hr5.xml,248590
BILLSTATUS-115hr202.xml,xml,False,19-Aug-2019 03:44,22.2 kB,BILLSTATUS-115hr202.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr202.xml,application/xml,BILLSTATUS-115hr202.xml,22705
BILLSTATUS-115hr208.xml,xml,False,19-Aug-2019 03:43,8.4 kB,BILLSTATUS-115hr208.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr208.xml,application/xml,BILLSTATUS-115hr208.xml,8577
BILLSTATUS-115hr206.xml,xml,False,19-Aug-2019 03:44,11.5 kB,BILLSTATUS-115hr206.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr206.xml,application/xml,BILLSTATUS-115hr206.xml,11730
BILLSTATUS-115hr180.xml,xml,False,19-Aug-2019 03:44,9.1 kB,BILLSTATUS-115hr180.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr180.xml,application/xml,BILLSTATUS-115hr180.xml,9340
BILLSTATUS-115hr205.xml,xml,False,19-Aug-2019 03:44,9.6 kB,BILLSTATUS-115hr205.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr205.xml,application/xml,BILLSTATUS-115hr205.xml,9834
BILLSTATUS-115hr4099.xml,xml,False,19-Aug-2019 04:13,147.9 kB,BILLSTATUS-115hr4099.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr4099.xml,application/xml,BILLSTATUS-115hr4099.xml,151439
BILLSTATUS-115hr177.xml,xml,False,19-Aug-2019 03:44,8.1 kB,BILLSTATUS-115hr177.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr177.xml,application/xml,BILLSTATUS-115hr177.xml,8317
BILLSTATUS-115hr159.xml,xml,False,19-Aug-2019 03:44,23.1 kB,BILLSTATUS-115hr159.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr159.xml,application/xml,BILLSTATUS-115hr159.xml,23662
BILLSTATUS-115hr1620.xml,xml,False,19-Aug-2019 03:50,11 kB,BILLSTATUS-115hr1620.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/115/hr/BILLSTATUS-115hr1620.xml,application/xml,BILLSTATUS-115hr1620.xml,11262
