displayLabel,fileExtension,folder,formattedLastModifiedTime,formattedSize,justFileName,link,mimeType,name,size
BILLSTATUS-116hr88.xml,xml,False,19-Aug-2019 04:18,15.3 kB,BILLSTATUS-116hr88.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr88.xml,application/xml,BILLSTATUS-116hr88.xml,15656
BILLSTATUS-116hr144.xml,xml,False,12-Sep-2019 11:07,16.9 kB,BILLSTATUS-116hr144.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr144.xml,application/xml,BILLSTATUS-116hr144.xml,17318
BILLSTATUS-116hr44.xml,xml,False,19-Aug-2019 04:18,11.9 kB,BILLSTATUS-116hr44.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr44.xml,application/xml,BILLSTATUS-116hr44.xml,12228
BILLSTATUS-116hr79.xml,xml,False,19-Aug-2019 04:18,8.6 kB,BILLSTATUS-116hr79.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr79.xml,application/xml,BILLSTATUS-116hr79.xml,8815
BILLSTATUS-116hr21.xml,xml,False,20-Sep-2019 07:01,70.2 kB,BILLSTATUS-116hr21.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr21.xml,application/xml,BILLSTATUS-116hr21.xml,71882
BILLSTATUS-116hr137.xml,xml,False,19-Aug-2019 04:17,8.6 kB,BILLSTATUS-116hr137.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr137.xml,application/xml,BILLSTATUS-116hr137.xml,8756
BILLSTATUS-116hr56.xml,xml,False,19-Aug-2019 04:18,18.3 kB,BILLSTATUS-116hr56.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr56.xml,application/xml,BILLSTATUS-116hr56.xml,18763
BILLSTATUS-116hr151.xml,xml,False,19-Aug-2019 04:18,13.7 kB,BILLSTATUS-116hr151.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr151.xml,application/xml,BILLSTATUS-116hr151.xml,14041
BILLSTATUS-116hr55.xml,xml,False,19-Aug-2019 04:18,12.4 kB,BILLSTATUS-116hr55.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr55.xml,application/xml,BILLSTATUS-116hr55.xml,12684
BILLSTATUS-116hr66.xml,xml,False,19-Aug-2019 04:18,24.5 kB,BILLSTATUS-116hr66.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr66.xml,application/xml,BILLSTATUS-116hr66.xml,25099
BILLSTATUS-116hr164.xml,xml,False,19-Aug-2019 04:18,10.3 kB,BILLSTATUS-116hr164.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr164.xml,application/xml,BILLSTATUS-116hr164.xml,10521
BILLSTATUS-116hr612.xml,xml,False,19-Aug-2019 04:21,12.9 kB,BILLSTATUS-116hr612.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr612.xml,application/xml,BILLSTATUS-116hr612.xml,13206
BILLSTATUS-116hr46.xml,xml,False,19-Aug-2019 04:18,12.3 kB,BILLSTATUS-116hr46.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr46.xml,application/xml,BILLSTATUS-116hr46.xml,12572
BILLSTATUS-116hr31.xml,xml,False,19-Aug-2019 04:17,59.9 kB,BILLSTATUS-116hr31.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr31.xml,application/xml,BILLSTATUS-116hr31.xml,61300
BILLSTATUS-116hr173.xml,xml,False,19-Aug-2019 04:18,9.9 kB,BILLSTATUS-116hr173.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr173.xml,application/xml,BILLSTATUS-116hr173.xml,10110
BILLSTATUS-116hr196.xml,xml,False,19-Aug-2019 04:18,36.4 kB,BILLSTATUS-116hr196.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr196.xml,application/xml,BILLSTATUS-116hr196.xml,37227
BILLSTATUS-116hr34.xml,xml,False,19-Aug-2019 04:17,20.6 kB,BILLSTATUS-116hr34.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr34.xml,application/xml,BILLSTATUS-116hr34.xml,21063
BILLSTATUS-116hr452.xml,xml,False,19-Aug-2019 04:19,8.7 kB,BILLSTATUS-116hr452.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr452.xml,application/xml,BILLSTATUS-116hr452.xml,8870
BILLSTATUS-116hr73.xml,xml,False,19-Aug-2019 04:18,8.2 kB,BILLSTATUS-116hr73.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr73.xml,application/xml,BILLSTATUS-116hr73.xml,8368
BILLSTATUS-116hr574.xml,xml,False,19-Aug-2019 04:19,19.8 kB,BILLSTATUS-116hr574.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr574.xml,application/xml,BILLSTATUS-116hr574.xml,20227
BILLSTATUS-116hr181.xml,xml,False,19-Aug-2019 04:18,8.1 kB,BILLSTATUS-116hr181.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr181.xml,application/xml,BILLSTATUS-116hr181.xml,8294
BILLSTATUS-116hr24.xml,xml,False,21-Sep-2019 11:05,59.7 kB,BILLSTATUS-116hr24.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr24.xml,application/xml,BILLSTATUS-116hr24.xml,61155
BILLSTATUS-116hr156.xml,xml,False,19-Aug-2019 04:18,11 kB,BILLSTATUS-116hr156.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr156.xml,application/xml,BILLSTATUS-116hr156.xml,11263
BILLSTATUS-116hr161.xml,xml,False,19-Aug-2019 04:18,8 kB,BILLSTATUS-116hr161.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr161.xml,application/xml,BILLSTATUS-116hr161.xml,8156
BILLSTATUS-116hr140.xml,xml,False,18-Sep-2019 07:34,25.4 kB,BILLSTATUS-116hr140.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr140.xml,application/xml,BILLSTATUS-116hr140.xml,26030
BILLSTATUS-116hr23.xml,xml,False,19-Aug-2019 04:17,9 kB,BILLSTATUS-116hr23.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr23.xml,application/xml,BILLSTATUS-116hr23.xml,9259
BILLSTATUS-116hr172.xml,xml,False,19-Aug-2019 04:18,9.1 kB,BILLSTATUS-116hr172.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr172.xml,application/xml,BILLSTATUS-116hr172.xml,9319
BILLSTATUS-116hr726.xml,xml,False,19-Aug-2019 04:24,19.8 kB,BILLSTATUS-116hr726.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr726.xml,application/xml,BILLSTATUS-116hr726.xml,20295
BILLSTATUS-116hr3496.xml,xml,False,10-Sep-2019 11:20,11.8 kB,BILLSTATUS-116hr3496.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr3496.xml,application/xml,BILLSTATUS-116hr3496.xml,12053
BILLSTATUS-116hr159.xml,xml,False,19-Aug-2019 04:18,8.4 kB,BILLSTATUS-116hr159.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr159.xml,application/xml,BILLSTATUS-116hr159.xml,8553
BILLSTATUS-116hr33.xml,xml,False,19-Aug-2019 04:17,27.8 kB,BILLSTATUS-116hr33.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr33.xml,application/xml,BILLSTATUS-116hr33.xml,28450
BILLSTATUS-116hr38.xml,xml,False,19-Aug-2019 04:18,100 kB,BILLSTATUS-116hr38.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr38.xml,application/xml,BILLSTATUS-116hr38.xml,102402
BILLSTATUS-116hr146.xml,xml,False,12-Sep-2019 11:07,13.9 kB,BILLSTATUS-116hr146.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr146.xml,application/xml,BILLSTATUS-116hr146.xml,14202
BILLSTATUS-116hr49.xml,xml,False,19-Aug-2019 04:18,8.8 kB,BILLSTATUS-116hr49.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr49.xml,application/xml,BILLSTATUS-116hr49.xml,9009
BILLSTATUS-116hr27.xml,xml,False,19-Aug-2019 04:17,7.9 kB,BILLSTATUS-116hr27.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr27.xml,application/xml,BILLSTATUS-116hr27.xml,8078
BILLSTATUS-116hr127.xml,xml,False,31-Aug-2019 11:07,21.2 kB,BILLSTATUS-116hr127.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr127.xml,application/xml,BILLSTATUS-116hr127.xml,21751
BILLSTATUS-116hr445.xml,xml,False,10-Sep-2019 11:07,22.2 kB,BILLSTATUS-116hr445.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr445.xml,application/xml,BILLSTATUS-116hr445.xml,22693
BILLSTATUS-116hr168.xml,xml,False,19-Aug-2019 04:18,9.5 kB,BILLSTATUS-116hr168.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr168.xml,application/xml,BILLSTATUS-116hr168.xml,9766
BILLSTATUS-116hr60.xml,xml,False,19-Aug-2019 04:18,9.7 kB,BILLSTATUS-116hr60.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr60.xml,application/xml,BILLSTATUS-116hr60.xml,9935
BILLSTATUS-116hr264.xml,xml,False,19-Aug-2019 04:20,77.2 kB,BILLSTATUS-116hr264.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr264.xml,application/xml,BILLSTATUS-116hr264.xml,79015
BILLSTATUS-116hr148.xml,xml,False,19-Aug-2019 04:18,9.6 kB,BILLSTATUS-116hr148.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr148.xml,application/xml,BILLSTATUS-116hr148.xml,9828
BILLSTATUS-116hr150.xml,xml,False,18-Sep-2019 08:08,31.6 kB,BILLSTATUS-116hr150.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr150.xml,application/xml,BILLSTATUS-116hr150.xml,32402
BILLSTATUS-116hr451.xml,xml,False,20-Sep-2019 03:08,14.6 kB,BILLSTATUS-116hr451.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr451.xml,application/xml,BILLSTATUS-116hr451.xml,14964
BILLSTATUS-116hr125.xml,xml,False,19-Aug-2019 04:18,49.9 kB,BILLSTATUS-116hr125.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr125.xml,application/xml,BILLSTATUS-116hr125.xml,51110
BILLSTATUS-116hr149.xml,xml,False,18-Sep-2019 07:35,14.2 kB,BILLSTATUS-116hr149.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr149.xml,application/xml,BILLSTATUS-116hr149.xml,14566
BILLSTATUS-116hr630.xml,xml,False,19-Aug-2019 04:21,16.5 kB,BILLSTATUS-116hr630.xml,http://www.govinfo.gov/bulkdata/BILLSTATUS/116/hr/BILLSTATUS-116hr630.xml,application/xml,BILLSTATUS-116hr630.xml,16887
